,account length,international plan,voice mail plan,number vmail messages,total intl minutes,total intl calls,total intl charge,customer service calls,churn,avg_minutes,avg_calls,avg_call_duration,avg_charge,%_srv_intency,%_intl_srv_intensity
2067,93,no,no,0,9.9,3,2.67,4,False,181.77,91.0,2.0,18.12,4.4,133.33
2068,121,no,no,0,12.3,4,3.32,1,False,144.17,91.33,1.58,15.76,1.09,25.0
2069,53,no,no,0,9.8,2,2.65,0,True,229.33,112.0,2.05,24.55,0.0,0.0
2070,75,no,no,0,13.1,5,3.54,1,False,177.1,93.0,1.9,18.29,1.08,20.0
2071,132,no,no,0,4.2,9,1.13,2,False,247.4,103.67,2.39,22.87,1.93,22.22
2072,162,no,no,0,6.5,6,1.76,3,False,148.47,113.67,1.31,15.59,2.64,50.0
2073,140,no,no,0,11.3,4,3.05,1,False,211.5,112.67,1.88,19.41,0.89,25.0
2074,91,no,no,0,6.6,5,1.78,2,False,208.5,111.67,1.87,18.93,1.79,40.0
2075,73,no,yes,28,8.8,1,2.38,2,False,178.8,123.0,1.45,18.16,1.63,200.0
2076,95,yes,no,0,10.1,2,2.73,4,True,230.87,108.33,2.13,23.33,3.69,200.0
2077,145,no,no,0,13.1,3,3.54,0,False,218.37,120.0,1.82,21.71,0.0,0.0
2078,100,no,no,0,4.3,4,1.16,1,False,132.33,90.0,1.47,13.77,1.11,25.0
2079,122,no,no,0,13.1,9,3.54,2,False,223.9,103.67,2.16,22.5,1.93,22.22
2080,109,no,no,0,11.9,5,3.21,0,False,245.67,86.67,2.83,23.41,0.0,0.0
2081,82,no,no,0,10.1,7,2.73,1,False,178.67,105.33,1.7,15.71,0.95,14.29
2082,65,no,yes,23,9.8,4,2.65,0,False,212.2,93.67,2.27,21.42,0.0,0.0
2083,52,no,no,0,8.3,6,2.24,3,False,161.83,88.67,1.83,15.88,3.38,50.0
2084,136,no,yes,24,8.8,5,2.38,2,False,188.53,93.67,2.01,18.11,2.14,40.0
2085,75,no,no,0,11.1,7,3.0,1,False,169.1,99.67,1.7,15.42,1.0,14.29
2086,146,no,no,0,12.6,2,3.4,1,False,201.03,82.33,2.44,17.13,1.21,50.0
2087,105,no,no,0,11.1,8,3.0,4,False,196.5,102.67,1.91,18.44,3.9,50.0
2088,48,no,no,0,16.4,3,4.43,2,False,186.0,93.67,1.99,19.68,2.14,66.67
2089,45,no,no,0,11.1,7,3.0,1,False,228.4,97.67,2.34,20.46,1.02,14.29
2090,106,no,yes,37,10.6,5,2.86,2,False,199.57,97.67,2.04,21.43,2.05,40.0
2091,33,no,no,0,7.5,2,2.03,2,False,187.93,81.0,2.32,19.16,2.47,100.0
2092,68,no,no,0,10.8,4,2.92,2,False,188.8,114.0,1.66,19.53,1.75,50.0
2093,106,no,no,0,12.9,3,3.48,0,False,202.73,85.0,2.39,20.37,0.0,0.0
2094,141,no,no,0,11.0,6,2.97,0,False,175.03,93.33,1.88,17.99,0.0,0.0
2095,98,no,no,0,13.3,4,3.59,0,False,193.07,112.0,1.72,21.05,0.0,0.0
2096,94,no,yes,28,16.1,4,4.35,0,False,154.83,87.0,1.78,18.19,0.0,0.0
2097,65,no,no,0,9.8,4,2.65,2,False,178.87,90.67,1.97,17.18,2.21,50.0
2098,85,no,no,0,9.8,4,2.65,1,False,195.07,111.0,1.76,17.7,0.9,25.0
2099,71,no,no,0,10.1,5,2.73,3,True,269.2,108.67,2.48,27.6,2.76,60.0
2100,112,no,yes,30,13.3,7,3.59,0,False,119.77,102.67,1.17,10.13,0.0,0.0
2101,110,no,no,0,6.9,6,1.86,0,False,182.73,99.67,1.83,16.99,0.0,0.0
2102,111,no,no,0,12.7,3,3.43,2,False,214.13,98.67,2.17,22.79,2.03,66.67
2103,74,no,no,0,9.7,4,2.62,2,True,238.03,100.0,2.38,25.82,2.0,50.0
2104,105,no,no,0,10.9,4,2.94,2,False,153.8,89.0,1.73,14.36,2.25,50.0
2105,40,no,no,0,9.6,7,2.59,0,False,209.8,88.33,2.38,22.65,0.0,0.0
2106,128,yes,yes,18,13.6,2,3.67,0,True,200.5,100.0,2.0,20.42,0.0,0.0
2107,123,no,no,0,10.1,6,2.73,2,True,245.7,100.0,2.46,24.55,2.0,33.33
2108,122,no,no,0,9.5,4,2.57,0,False,175.23,82.67,2.12,16.72,0.0,0.0
2109,114,no,yes,19,12.6,1,3.4,3,False,185.4,107.0,1.73,18.01,2.8,300.0
2110,102,no,yes,25,10.2,6,2.75,2,False,167.43,92.0,1.82,15.62,2.17,33.33
2111,126,no,no,0,14.4,1,3.89,0,False,186.67,88.67,2.11,14.42,0.0,0.0
2112,150,no,no,0,12.2,2,3.29,4,True,169.03,90.33,1.87,16.09,4.43,200.0
2113,60,no,no,0,11.7,4,3.16,2,True,262.73,97.33,2.7,27.31,2.05,50.0
2114,123,no,no,0,13.3,5,3.59,3,False,202.57,93.0,2.18,22.23,3.23,60.0
2115,138,yes,no,0,15.2,1,4.1,0,True,201.7,107.67,1.87,19.6,0.0,0.0
2116,29,no,no,0,14.2,4,3.83,1,False,156.87,77.33,2.03,16.89,1.29,25.0
2117,111,no,no,0,11.9,7,3.21,4,False,189.87,109.0,1.74,19.97,3.67,57.14
2118,37,yes,no,0,9.8,1,2.65,0,True,194.1,101.67,1.91,18.38,0.0,0.0
2119,111,no,no,0,11.6,4,3.13,0,True,241.33,97.67,2.47,24.5,0.0,0.0
2120,81,no,no,0,13.7,3,3.7,1,False,200.17,85.67,2.34,18.33,1.17,33.33
2121,46,no,no,0,12.7,2,3.43,1,False,171.03,98.67,1.73,15.15,1.01,50.0
2122,69,no,yes,27,16.4,3,4.43,0,False,262.43,89.67,2.93,26.3,0.0,0.0
2123,125,no,no,0,8.1,3,2.19,1,False,152.07,92.33,1.65,13.37,1.08,33.33
2124,43,no,no,0,10.7,3,2.89,3,False,155.8,103.33,1.51,10.28,2.9,100.0
2125,127,no,yes,27,3.8,10,1.03,1,False,207.13,81.0,2.56,18.14,1.23,10.0
2126,94,no,no,0,9.7,6,2.62,1,False,229.43,102.67,2.23,22.94,0.97,16.67
2127,46,no,no,0,11.2,5,3.02,3,False,206.4,90.33,2.28,20.23,3.32,60.0
2128,73,no,yes,26,10.2,6,2.75,2,False,153.13,97.0,1.58,13.78,2.06,33.33
2129,146,no,yes,23,7.4,4,2.0,2,False,227.63,118.33,1.92,19.67,1.69,50.0
2130,93,no,no,0,10.9,10,2.94,1,False,220.07,93.67,2.35,23.25,1.07,10.0
2131,52,no,yes,31,11.0,4,2.97,1,False,196.17,87.33,2.25,17.32,1.15,25.0
2132,202,no,no,0,6.0,3,1.62,3,False,159.93,106.67,1.5,14.39,2.81,100.0
2133,129,no,yes,31,10.3,8,2.78,2,False,205.13,92.33,2.22,20.27,2.17,25.0
2134,94,no,no,0,13.0,1,3.51,1,False,229.13,79.33,2.89,21.89,1.26,100.0
2135,100,no,no,0,11.2,2,3.02,0,False,177.33,116.67,1.52,17.61,0.0,0.0
2136,43,no,no,0,11.3,7,3.05,1,False,222.97,97.0,2.3,22.21,1.03,14.29
2137,130,no,no,0,8.9,3,2.4,0,False,194.23,102.0,1.9,20.37,0.0,0.0
2138,124,no,no,0,10.9,1,2.94,3,False,217.67,113.67,1.91,20.36,2.64,300.0
2139,92,yes,no,0,12.0,5,3.24,3,True,247.97,109.0,2.27,24.43,2.75,60.0
2140,48,no,no,0,13.2,5,3.56,4,False,192.93,90.33,2.14,18.74,4.43,80.0
2141,98,no,yes,29,6.6,3,1.78,2,False,192.37,104.67,1.84,16.19,1.91,66.67
2142,100,no,no,0,12.5,3,3.38,1,True,151.03,108.33,1.39,13.62,0.92,33.33
2143,79,no,no,0,11.3,5,3.05,3,False,156.07,99.67,1.57,15.19,3.01,60.0
2144,164,no,no,0,12.7,2,3.43,1,False,153.07,80.33,1.91,14.29,1.24,50.0
2145,105,no,no,0,10.8,5,2.92,1,False,223.53,101.33,2.21,20.57,0.99,20.0
2146,89,yes,no,0,10.9,4,2.94,0,False,176.77,108.33,1.63,18.81,0.0,0.0
2147,126,no,no,0,12.7,4,3.43,3,True,226.17,98.67,2.29,24.08,3.04,75.0
2148,96,no,no,0,10.0,7,2.7,1,False,198.8,88.67,2.24,17.94,1.13,14.29
2149,120,no,yes,33,11.6,5,3.13,0,False,203.2,85.0,2.39,23.8,0.0,0.0
2150,212,no,no,0,12.6,4,3.4,2,True,237.27,114.0,2.08,24.15,1.75,50.0
2151,72,no,no,0,9.6,6,2.59,2,False,184.93,103.33,1.79,15.97,1.94,33.33
2152,155,yes,yes,26,11.1,3,3.0,1,False,165.87,111.0,1.49,18.14,0.9,33.33
2153,89,no,no,0,9.5,4,2.57,2,False,138.4,93.67,1.48,12.36,2.14,50.0
2154,126,yes,no,0,12.5,8,3.38,2,False,243.13,114.0,2.13,22.46,1.75,25.0
2155,172,no,no,0,12.0,5,3.24,2,True,231.7,105.67,2.19,25.1,1.89,40.0
2156,75,no,no,0,11.3,11,3.05,3,False,209.63,97.67,2.15,21.36,3.07,27.27
2157,143,no,no,0,10.2,2,2.75,2,False,182.47,110.33,1.65,17.96,1.81,100.0
2158,166,yes,no,0,13.2,3,3.56,0,True,182.43,93.67,1.95,13.72,0.0,0.0
2159,132,no,no,0,13.0,2,3.51,1,False,217.37,108.67,2.0,20.13,0.92,50.0
2160,94,yes,no,0,7.9,1,2.13,1,True,200.77,92.0,2.18,17.3,1.09,100.0
2161,99,no,no,0,12.1,5,3.27,0,False,177.7,83.67,2.12,17.66,0.0,0.0
2162,136,no,yes,35,6.9,4,1.86,1,False,239.4,103.0,2.32,23.32,0.97,25.0
2163,119,no,no,0,7.4,10,2.0,1,False,236.47,99.0,2.39,23.85,1.01,10.0
2164,115,yes,no,0,9.9,1,2.67,3,True,207.37,92.33,2.25,23.17,3.25,300.0
2165,160,no,no,0,13.0,3,3.51,2,False,197.63,105.33,1.88,19.27,1.9,66.67
2166,166,no,no,0,11.2,2,3.02,2,False,195.73,95.67,2.05,20.4,2.09,100.0
2167,120,no,no,0,6.7,8,1.81,1,False,192.43,103.0,1.87,17.0,0.97,12.5
2168,173,no,no,0,10.3,3,2.78,1,False,156.4,117.0,1.34,17.26,0.85,33.33
2169,156,no,no,0,10.6,2,2.86,0,False,203.47,89.0,2.29,19.06,0.0,0.0
2170,70,no,no,0,10.9,4,2.94,0,False,219.23,100.33,2.19,20.27,0.0,0.0
2171,41,no,no,0,6.8,1,1.84,1,False,200.33,105.67,1.9,19.42,0.95,100.0
2172,132,no,no,0,11.2,4,3.02,0,False,198.73,86.0,2.31,20.42,0.0,0.0
2173,47,yes,no,0,13.3,7,3.59,0,True,126.43,113.0,1.12,10.07,0.0,0.0
2174,160,no,no,0,10.3,5,2.78,1,False,120.6,95.33,1.27,11.69,1.05,20.0
2175,180,no,no,0,8.8,5,2.38,3,False,169.23,104.67,1.62,16.12,2.87,60.0
2176,93,no,no,0,7.8,4,2.11,2,False,201.57,86.0,2.34,18.74,2.33,50.0
2177,109,no,no,0,13.1,1,3.54,2,False,208.27,92.67,2.25,19.42,2.16,200.0
2178,80,no,no,0,7.3,5,1.97,0,False,167.33,101.67,1.65,15.25,0.0,0.0
2179,54,no,yes,24,11.6,3,3.13,2,False,128.23,101.67,1.26,12.19,1.97,66.67
2180,121,no,no,0,2.9,7,0.78,2,False,186.37,110.67,1.68,17.07,1.81,28.57
2181,157,no,yes,29,15.0,5,4.05,1,False,205.87,109.33,1.88,21.14,0.91,20.0
2182,170,no,yes,37,13.0,4,3.51,0,False,221.3,108.67,2.04,20.62,0.0,0.0
2183,138,no,no,0,14.0,6,3.78,3,False,202.33,113.67,1.78,19.0,2.64,50.0
2184,92,no,yes,31,11.8,5,3.19,1,False,222.23,99.0,2.24,20.73,1.01,20.0
2185,126,no,no,0,13.0,3,3.51,1,False,177.33,100.67,1.76,17.93,0.99,33.33
2186,41,no,no,0,10.9,2,2.94,3,True,261.9,93.67,2.8,25.82,3.2,150.0
2187,167,no,no,0,12.4,4,3.35,4,True,186.33,98.67,1.89,17.74,4.05,100.0
2188,91,no,no,0,7.3,4,1.97,2,False,226.8,103.33,2.19,19.62,1.94,50.0
2189,127,no,no,0,9.7,4,2.62,3,False,145.07,104.0,1.39,12.89,2.88,75.0
2190,88,no,yes,27,10.9,1,2.94,1,False,178.13,100.67,1.77,15.27,0.99,100.0
2191,113,no,no,0,5.4,9,1.46,1,False,132.87,101.33,1.31,12.03,0.99,11.11
2192,78,no,no,0,5.3,6,1.43,2,False,194.37,91.67,2.12,18.54,2.18,33.33
2193,123,no,no,0,9.4,2,2.54,2,False,219.6,89.0,2.47,23.45,2.25,100.0
2194,136,yes,yes,29,9.0,3,2.43,2,False,186.4,95.67,1.95,15.01,2.09,66.67
2195,68,no,yes,34,6.1,10,1.65,1,False,184.27,97.33,1.89,17.42,1.03,10.0
2196,132,no,yes,10,11.5,4,3.11,0,False,205.87,79.33,2.6,20.78,0.0,0.0
2197,133,no,no,0,3.1,1,0.84,2,False,210.13,98.33,2.14,21.43,2.03,200.0
2198,127,no,no,0,3.3,5,0.89,0,False,181.47,114.33,1.59,21.49,0.0,0.0
2199,110,no,no,0,8.5,4,2.3,2,False,220.27,83.0,2.65,22.29,2.41,50.0
2200,121,no,no,0,8.4,6,2.27,1,False,171.3,93.67,1.83,16.74,1.07,16.67
2201,116,no,no,0,14.0,3,3.78,2,False,154.47,119.67,1.29,13.09,1.67,66.67
2202,112,yes,yes,16,10.4,3,2.81,1,False,183.07,85.0,2.15,19.22,1.18,33.33
2203,97,yes,no,0,11.0,2,2.97,4,True,226.37,105.33,2.15,20.15,3.8,200.0
2204,43,no,no,0,6.8,3,1.84,2,False,151.03,124.67,1.21,15.04,1.6,66.67
2205,110,no,no,0,11.2,8,3.02,3,False,174.43,114.67,1.52,16.02,2.62,37.5
2206,67,no,no,0,10.6,4,2.86,1,False,188.23,120.67,1.56,18.96,0.83,25.0
2207,166,no,no,0,9.8,5,2.65,0,False,157.03,108.67,1.45,15.02,0.0,0.0
2208,129,no,no,0,9.6,3,2.59,1,False,202.2,107.0,1.89,18.76,0.93,33.33
2209,103,yes,no,0,6.8,3,1.84,3,False,158.03,90.0,1.76,16.19,3.33,100.0
2210,71,no,no,0,11.7,7,3.16,0,True,241.43,87.0,2.78,25.02,0.0,0.0
2211,112,no,yes,27,11.1,3,3.0,4,False,209.67,107.0,1.96,21.33,3.74,133.33
2212,8,no,yes,36,4.8,12,1.3,1,False,197.03,85.33,2.31,21.27,1.17,8.33
2213,98,no,no,0,12.4,2,3.35,0,True,239.23,88.33,2.71,23.86,0.0,0.0
2214,90,no,no,0,13.0,7,3.51,1,False,203.97,116.0,1.76,20.31,0.86,14.29
2215,13,no,no,0,11.5,3,3.11,0,True,233.77,99.67,2.35,25.42,0.0,0.0
2216,58,no,no,0,11.8,3,3.19,2,False,202.4,93.0,2.18,21.56,2.15,66.67
2217,137,no,yes,22,11.4,5,3.08,2,False,182.73,101.67,1.8,18.51,1.97,40.0
2218,116,no,no,0,11.3,5,3.05,5,True,200.03,99.33,2.01,17.86,5.03,100.0
2219,94,no,yes,28,9.9,4,2.67,3,False,148.7,93.0,1.6,12.26,3.23,75.0
2220,87,no,no,0,8.6,7,2.32,3,False,208.97,88.0,2.37,20.11,3.41,42.86
2221,120,no,no,0,10.2,6,2.75,2,False,187.73,86.33,2.17,18.93,2.32,33.33
2222,97,no,yes,24,12.1,9,3.27,0,False,201.53,94.67,2.13,18.53,0.0,0.0
2223,134,no,no,0,11.0,4,2.97,6,False,171.2,99.0,1.73,18.14,6.06,150.0
2224,68,no,no,0,15.5,5,4.19,2,False,164.5,76.33,2.16,15.18,2.62,40.0
2225,93,no,no,0,12.1,5,3.27,1,False,207.1,82.0,2.53,19.31,1.22,20.0
2226,120,no,no,0,10.5,2,2.84,1,False,167.4,107.0,1.56,16.08,0.93,50.0
2227,41,no,no,0,10.2,6,2.75,2,False,226.23,112.33,2.01,23.07,1.78,33.33
2228,80,no,no,0,7.6,5,2.05,2,False,191.43,85.0,2.25,19.99,2.35,40.0
2229,83,no,yes,25,17.6,5,4.75,2,False,230.47,105.67,2.18,21.68,1.89,40.0
2230,109,yes,no,0,7.8,3,2.11,2,False,177.83,115.0,1.55,19.45,1.74,66.67
2231,66,no,yes,33,7.1,9,1.92,3,False,123.7,101.67,1.22,10.73,2.95,33.33
2232,104,no,no,0,12.4,5,3.35,0,False,171.47,92.67,1.85,13.84,0.0,0.0
2233,89,no,no,0,11.0,5,2.97,1,False,195.4,94.67,2.06,17.11,1.06,20.0
2234,127,no,no,0,10.0,1,2.7,2,False,189.8,99.33,1.91,20.36,2.01,200.0
2235,117,no,yes,13,9.7,3,2.62,1,False,197.7,79.0,2.5,19.58,1.27,33.33
2236,128,no,no,0,14.4,6,3.89,2,False,203.13,114.0,1.78,21.92,1.75,33.33
2237,88,no,no,0,6.8,7,1.84,4,True,196.23,93.33,2.1,18.17,4.29,57.14
2238,61,no,no,0,17.3,4,4.67,1,True,226.03,113.67,1.99,23.71,0.88,25.0
2239,22,no,no,0,9.3,3,2.51,2,False,195.67,117.33,1.67,19.03,1.7,66.67
2240,78,no,no,0,13.7,7,3.7,0,False,169.17,95.33,1.77,16.4,0.0,0.0
2241,56,no,yes,29,4.9,3,1.32,1,False,136.13,109.0,1.25,9.62,0.92,33.33
2242,192,no,no,0,11.4,3,3.08,2,False,207.43,97.0,2.14,20.04,2.06,66.67
2243,70,no,no,0,8.6,4,2.32,2,False,174.5,106.67,1.64,16.65,1.87,50.0
2244,148,no,no,0,10.9,3,2.94,1,False,222.53,91.0,2.45,22.59,1.1,33.33
2245,65,no,yes,29,8.8,5,2.38,2,False,168.57,99.0,1.7,18.72,2.02,40.0
2246,119,no,no,0,11.3,6,3.05,1,False,178.3,83.0,2.15,16.46,1.2,16.67
2247,80,no,no,0,12.8,3,3.46,0,False,199.6,103.0,1.94,19.9,0.0,0.0
2248,152,no,yes,20,13.3,3,3.59,5,False,238.8,115.33,2.07,23.5,4.34,166.67
2249,113,no,no,0,14.4,4,3.89,3,False,143.33,83.0,1.73,12.68,3.61,75.0
2250,75,no,no,0,7.2,4,1.94,1,False,237.37,125.67,1.89,22.23,0.8,25.0
2251,80,no,no,0,6.4,6,1.73,1,False,152.03,89.0,1.71,17.27,1.12,16.67
2252,148,no,no,0,10.6,6,2.86,1,False,127.47,109.33,1.17,8.62,0.91,16.67
2253,63,yes,no,0,8.9,8,2.4,1,False,174.93,93.67,1.87,13.2,1.07,12.5
2254,97,no,yes,28,6.7,3,1.81,1,False,176.37,81.67,2.16,17.29,1.22,33.33
2255,166,no,no,0,11.3,4,3.05,0,False,149.63,105.67,1.42,14.82,0.0,0.0
2256,94,no,no,0,2.6,6,0.7,1,False,204.2,102.0,2.0,20.05,0.98,16.67
2257,85,no,yes,33,13.5,3,3.65,1,False,220.9,91.67,2.41,21.72,1.09,33.33
2258,80,yes,no,0,7.2,3,1.94,1,True,227.47,93.0,2.45,24.37,1.08,33.33
2259,210,no,yes,31,10.1,7,2.73,3,False,218.07,95.67,2.28,24.86,3.14,42.86
2260,88,yes,yes,25,13.0,5,3.51,1,False,240.1,101.67,2.36,25.54,0.98,20.0
2261,100,no,no,0,9.4,5,2.54,4,False,222.43,77.33,2.88,23.19,5.17,80.0
2262,154,no,yes,35,14.6,1,3.94,1,False,133.53,80.67,1.66,11.17,1.24,100.0
2263,32,no,yes,26,9.0,9,2.43,1,False,217.87,131.33,1.66,23.11,0.76,11.11
2264,18,no,no,0,8.7,3,2.35,3,False,200.9,103.0,1.95,19.96,2.91,100.0
2265,126,no,yes,31,8.7,4,2.35,0,False,251.47,89.0,2.83,26.27,0.0,0.0
2266,144,no,yes,37,10.0,4,2.7,1,False,186.83,96.67,1.93,20.53,1.03,25.0
2267,29,no,no,0,12.8,4,3.46,2,True,249.3,120.0,2.08,27.15,1.67,50.0
2268,86,no,yes,16,11.3,7,3.05,0,False,184.07,99.67,1.85,16.9,0.0,0.0
2269,138,no,yes,37,8.2,13,2.21,0,False,137.33,115.0,1.19,11.66,0.0,0.0
2270,146,no,no,0,12.2,4,3.29,3,False,242.67,87.33,2.78,22.13,3.44,75.0
2271,175,no,no,0,8.7,10,2.35,1,False,225.53,92.33,2.44,18.73,1.08,10.0
2272,74,no,no,0,11.7,2,3.16,2,False,218.1,100.33,2.17,18.48,1.99,100.0
2273,48,no,no,0,7.6,3,2.05,2,False,156.8,108.67,1.44,16.34,1.84,66.67
2274,74,no,yes,31,9.9,2,2.67,4,False,213.17,68.0,3.13,22.78,5.88,200.0
2275,105,yes,no,0,7.7,7,2.08,0,False,206.27,116.0,1.78,20.73,0.0,0.0
2276,157,no,no,0,5.9,2,1.59,3,False,183.17,69.0,2.65,18.0,4.35,150.0
2277,217,no,no,0,13.3,4,3.59,0,False,213.93,107.0,2.0,18.09,0.0,0.0
2278,68,no,no,0,8.4,4,2.27,1,False,228.9,73.67,3.11,21.11,1.36,25.0
2279,80,no,no,0,9.5,5,2.57,1,False,178.67,109.33,1.63,15.23,0.91,20.0
2280,38,no,yes,25,13.4,6,3.62,2,False,194.23,110.67,1.76,18.86,1.81,33.33
2281,107,no,yes,38,8.3,4,2.24,0,False,232.2,76.33,3.04,21.7,0.0,0.0
2282,140,no,no,0,12.6,4,3.4,3,False,202.7,78.33,2.59,18.19,3.83,75.0
2283,98,no,no,0,4.7,4,1.27,5,True,154.87,107.0,1.45,18.04,4.67,125.0
2284,114,no,no,0,12.6,5,3.4,2,False,177.4,98.33,1.8,16.72,2.03,40.0
2285,46,no,no,0,11.8,3,3.19,1,False,189.53,99.67,1.9,17.52,1.0,33.33
2286,118,no,yes,42,10.4,7,2.81,0,False,195.53,105.0,1.86,17.23,0.0,0.0
2287,37,no,no,0,6.6,4,1.78,3,False,208.77,101.67,2.05,22.78,2.95,75.0
2288,34,no,no,0,8.8,4,2.38,0,False,180.6,108.0,1.67,17.89,0.0,0.0
2289,98,yes,yes,23,10.8,7,2.92,1,False,240.73,75.67,3.18,24.97,1.32,14.29
2290,113,no,no,0,10.7,2,2.89,3,True,236.5,121.0,1.95,24.33,2.48,150.0
2291,69,no,no,0,11.9,1,3.21,0,False,205.07,76.0,2.7,20.56,0.0,0.0
2292,121,no,no,0,10.5,2,2.84,2,False,162.93,118.33,1.38,15.52,1.69,100.0
2293,59,yes,yes,31,9.1,3,2.46,1,False,214.33,78.67,2.72,21.57,1.27,33.33
2294,59,no,no,0,7.4,4,2.0,0,False,175.4,116.0,1.51,17.34,0.0,0.0
2295,190,no,no,0,6.6,4,1.78,0,False,144.7,103.0,1.4,14.84,0.0,0.0
2296,109,no,no,0,10.2,6,2.75,1,False,204.0,92.33,2.21,19.67,1.08,16.67
2297,136,no,no,0,12.9,4,3.48,2,False,174.67,101.33,1.72,14.63,1.97,50.0
2298,86,no,no,0,8.8,5,2.38,1,False,133.7,98.0,1.36,12.01,1.02,20.0
2299,100,no,yes,27,8.0,4,2.16,0,False,216.83,87.0,2.49,22.14,0.0,0.0
2300,106,no,no,0,8.8,3,2.38,0,False,219.97,92.33,2.38,20.24,0.0,0.0
2301,104,no,no,0,17.0,6,4.59,2,False,183.67,95.33,1.93,16.69,2.1,33.33
2302,129,no,no,0,11.5,6,3.11,2,False,198.23,95.33,2.08,18.25,2.1,33.33
2303,205,no,no,0,10.1,4,2.73,2,False,129.6,90.33,1.43,9.92,2.21,50.0
2304,93,no,yes,32,11.0,9,2.97,0,False,159.0,109.67,1.45,15.12,0.0,0.0
2305,123,no,no,0,11.1,3,3.0,3,False,188.6,94.67,1.99,15.93,3.17,100.0
2306,99,no,no,0,6.0,5,1.62,1,False,226.03,102.0,2.22,22.9,0.98,20.0
2307,61,no,yes,33,10.9,3,2.94,3,False,224.37,90.33,2.48,24.05,3.32,100.0
2308,71,no,no,0,12.1,3,3.27,1,False,186.4,89.67,2.08,19.33,1.12,33.33
2309,4,yes,no,0,8.9,4,2.4,0,False,218.4,88.0,2.48,19.93,0.0,0.0
2310,148,no,yes,25,13.5,2,3.65,3,False,226.77,100.33,2.26,22.93,2.99,150.0
2311,141,no,no,0,10.8,2,2.92,1,False,232.63,109.0,2.13,20.01,0.92,50.0
2312,56,no,no,0,9.2,3,2.48,0,False,217.47,88.0,2.47,18.49,0.0,0.0
2313,160,no,no,0,11.5,4,3.11,3,False,187.5,84.33,2.22,21.6,3.56,75.0
2314,43,no,yes,35,11.6,4,3.13,3,False,217.27,96.67,2.25,21.37,3.1,75.0
2315,42,no,no,0,7.0,4,1.89,2,False,167.07,88.67,1.88,17.09,2.26,50.0
2316,135,yes,no,0,12.9,4,3.48,1,False,155.03,102.0,1.52,15.61,0.98,25.0
2317,106,no,no,0,6.3,3,1.7,3,False,176.0,83.33,2.11,19.28,3.6,100.0
2318,106,no,no,0,11.5,7,3.11,0,False,199.67,99.33,2.01,19.95,0.0,0.0
2319,83,no,yes,30,8.7,6,2.35,3,False,235.43,103.67,2.27,25.33,2.89,50.0
2320,110,no,no,0,11.7,4,3.16,1,False,168.87,109.0,1.55,15.96,0.92,25.0
2321,153,no,no,0,15.5,2,4.19,1,False,261.77,76.33,3.43,21.73,1.31,50.0
2322,109,no,yes,35,10.6,6,2.86,5,False,255.33,105.0,2.43,24.64,4.76,83.33
2323,31,no,no,0,8.2,1,2.21,1,False,190.27,85.33,2.23,18.17,1.17,100.0
2324,124,no,no,0,7.8,2,2.11,4,True,196.1,107.33,1.83,17.87,3.73,200.0
2325,110,no,no,0,9.8,5,2.65,2,True,249.33,117.33,2.13,25.68,1.7,40.0
2326,124,no,no,0,14.0,2,3.78,0,False,206.63,110.33,1.87,21.43,0.0,0.0
2327,82,no,no,0,9.4,1,2.54,6,True,162.1,84.67,1.91,16.01,7.09,600.0
2328,122,no,no,0,8.4,6,2.27,1,False,167.7,91.33,1.84,15.73,1.09,16.67
2329,137,no,no,0,8.9,2,2.4,1,False,182.27,119.33,1.53,15.89,0.84,50.0
2330,69,no,no,0,10.6,2,2.86,1,False,189.7,109.0,1.74,17.35,0.92,50.0
2331,46,no,yes,34,7.2,2,1.94,1,False,233.57,110.0,2.12,23.31,0.91,50.0
2332,103,no,no,0,10.5,4,2.84,1,False,179.4,94.33,1.9,17.33,1.06,25.0
2333,16,no,no,0,8.2,4,2.21,2,False,180.4,100.0,1.8,16.35,2.0,50.0
2334,119,no,no,0,10.0,4,2.7,3,False,145.47,90.0,1.62,12.62,3.33,75.0
2335,124,yes,no,0,10.0,2,2.7,3,True,176.57,89.0,1.98,17.23,3.37,150.0
2336,122,no,yes,37,11.6,5,3.13,1,False,225.27,103.33,2.18,21.1,0.97,20.0
2337,139,no,no,0,8.3,6,2.24,4,False,222.37,100.33,2.22,22.05,3.99,66.67
2338,67,no,no,0,11.2,3,3.02,2,False,184.0,98.67,1.86,16.16,2.03,66.67
2339,84,no,no,0,8.9,4,2.4,1,False,148.43,92.67,1.6,13.74,1.08,25.0
2340,101,no,yes,17,12.6,7,3.4,0,False,193.33,83.0,2.33,19.31,0.0,0.0
2341,40,no,no,0,7.1,7,1.92,0,False,210.33,110.67,1.9,17.29,0.0,0.0
2342,61,no,no,0,10.2,2,2.75,2,False,185.27,109.0,1.7,18.26,1.83,100.0
2343,120,yes,no,0,13.8,2,3.73,1,True,180.17,86.33,2.09,17.87,1.16,50.0
2344,95,no,no,0,8.2,8,2.21,1,False,189.97,102.0,1.86,19.94,0.98,12.5
2345,98,no,no,0,0.0,0,0.0,0,False,210.83,94.0,2.24,23.33,0.0,
2346,114,no,no,0,4.6,4,1.24,2,False,172.0,99.33,1.73,16.79,2.01,50.0
2347,68,yes,yes,29,13.5,9,3.65,1,True,190.37,98.0,1.94,19.0,1.02,11.11
